technician_id,hospital_id,assigned_hospital_id,name,qualification,phone_number,email_address
2776,43,,Shane Cox,Blood Bank Specialist,418-578-5351,shane.cox@labservices.ca
2777,16,12,Jordan Cortez,Laboratory Supervisor,514-160-6844,jordan.cortez@medcenter.ca
2778,,,Carrie Jackson,Pathology Assistant,438-354-7265,carrie.jackson@medcenter.ca
2779,170,,Tara Parker,Blood Transfusion Officer,450-076-5644,tara.parker@medcenter.ca
2780,266,106,Jamie Chambers,Certified Phlebotomist,450-582-7473,jamie.chambers@medcenter.ca
2781,159,,Patrick Little MD,Clinical Trials Coordinator,438-274-4118,patrick.little.md@labservices.ca
2782,157,,Kelli Lynch,Clinical Laboratory Technologist,438-091-4289,kelli.lynch@hospital.ca
2783,129,290,Stephanie Francis,Blood Bank Specialist,418-088-6851,stephanie.francis@healthcare.com
2784,68,,Nicole Thompson,Clinical Research Technician,418-096-1484,nicole.thompson@labservices.ca
2785,,,Cheryl Paul,Medical Lab Technician,514-691-0983,cheryl.paul@medcenter.ca
2786,291,,Dennis Torres,Clinical Biochemist,438-032-5240,dennis.torres@labservices.ca
2787,201,,Aaron Mann,Diagnostic Technician,418-735-4524,aaron.mann@medcenter.ca
2788,259,,Tiffany Jackson,Clinical Research Technician,438-714-5593,tiffany.jackson@labservices.ca
2789,229,35,Joseph Bowers,Certified Phlebotomist,450-751-8729,joseph.bowers@labservices.ca
2790,183,,Alexis Thomas,Serology Technician,438-775-0467,alexis.thomas@healthcare.com
2791,185,183,Heather Porter,Medical Lab Technician,450-931-6943,heather.porter@medcenter.ca
2792,116,181,Cassidy Martinez,Clinical Biochemist,450-042-3919,cassidy.martinez@hospital.ca
2793,57,,Julian Monroe,Pathology Assistant,514-890-9648,julian.monroe@healthcare.com
2794,245,,Mrs. Lori Higgins,Clinical Research Technician,450-055-4157,mrs.lori.higgins@medcenter.ca
2795,16,,Alexis Scott,Toxicology Technician,418-727-7314,alexis.scott@labservices.ca
2796,72,,April Gentry,Certified Phlebotomist,418-866-0914,april.gentry@hospital.ca
2797,46,,James Jordan,Clinical Laboratory Technologist,418-316-3221,james.jordan@medcenter.ca
2798,,226,Sarah Gomez,Clinical Trials Coordinator,514-181-0079,sarah.gomez@hospital.ca
2799,74,102,Shannon Davis,Pathology Assistant,418-988-3095,shannon.davis@medcenter.ca
2800,134,52,Ricky Leonard,Quality Control Analyst,418-558-7044,ricky.leonard@medcenter.ca
2801,73,101,Justin Smith,Laboratory Supervisor,418-503-8491,justin.smith@medcenter.ca
2802,163,119,Jamie Wong,Blood Bank Specialist,418-471-6416,jamie.wong@medcenter.ca
2803,248,,Sarah Chan,Medical Laboratory Assistant,438-047-3445,sarah.chan@hospital.ca
2804,149,15,Laura Gonzalez,Clinical Laboratory Technologist,450-351-8991,laura.gonzalez@hospital.ca
2805,234,,Katherine Blair,Blood Transfusion Officer,438-335-2999,katherine.blair@hospital.ca
2806,,,Jordan Hubbard,Clinical Research Technician,450-675-2957,jordan.hubbard@hospital.ca
2807,4,198,Lisa Elliott,Serology Technician,514-470-9298,lisa.elliott@medcenter.ca
2808,171,27,Mary Watson,Immunology Technician,450-404-5706,mary.watson@labservices.ca
2809,8,111,Suzanne Perkins,Clinical Trials Coordinator,438-459-1700,suzanne.perkins@medcenter.ca
2810,,,Heather Meyer,Certified Phlebotomist,450-819-3533,heather.meyer@medcenter.ca
2811,228,6,Jennifer Anderson,Biomedical Scientist,450-309-0873,jennifer.anderson@healthcare.com
2812,211,194,Andrea Harris,Clinical Laboratory Technologist,450-232-9646,andrea.harris@labservices.ca
2813,163,34,Lindsay Roberts,Clinical Biochemist,438-902-9991,lindsay.roberts@healthcare.com
2814,2,,Sharon Bartlett,Clinical Biochemist,418-649-0550,sharon.bartlett@labservices.ca
2815,191,,Daniel Freeman,Medical Lab Technician,450-533-4711,daniel.freeman@labservices.ca
2816,55,64,Jesus Lawson,Laboratory Supervisor,438-429-9600,jesus.lawson@labservices.ca
2817,108,226,Robert Thomas,Quality Control Analyst,418-417-8292,robert.thomas@labservices.ca
2818,,,Jennifer Jenkins,Serology Technician,450-491-9643,jennifer.jenkins@hospital.ca
2819,201,,Thomas Sanchez,Toxicology Technician,450-359-0800,thomas.sanchez@medcenter.ca
2820,266,,Daniel Bell,Quality Control Analyst,438-861-6130,daniel.bell@hospital.ca
2821,124,,Russell Watson,Blood Bank Specialist,418-596-2827,russell.watson@healthcare.com
2822,9,,James Scott,Serology Technician,450-537-1193,james.scott@healthcare.com
2823,266,33,Peter Gomez,Tissue Typing Specialist,514-411-4984,peter.gomez@hospital.ca
2824,42,,Linda Carroll,Clinical Laboratory Technologist,514-001-1945,linda.carroll@healthcare.com
2825,171,186,Russell Russell,Blood Transfusion Officer,418-891-2384,russell.russell@healthcare.com
2826,101,,John Fox,Hematology Technician,418-912-2354,john.fox@medcenter.ca
2827,154,,Mrs. Melissa Chase,Clinical Laboratory Technologist,450-952-1591,mrs.melissa.chase@healthcare.com
2828,,66,Virginia Mckenzie,Quality Control Analyst,514-346-1879,virginia.mckenzie@labservices.ca
2829,57,,Andrew Smith,Clinical Research Technician,450-796-7466,andrew.smith@labservices.ca
2830,52,,Anna Martinez,Medical Laboratory Assistant,514-630-0233,anna.martinez@labservices.ca
2831,243,,Tracey Walls,Diagnostic Technician,438-132-9517,tracey.walls@healthcare.com
2832,260,,Joseph Mclaughlin,Laboratory Supervisor,450-039-7761,joseph.mclaughlin@hospital.ca
2833,131,67,Fred Miller,Pathology Assistant,514-629-6575,fred.miller@healthcare.com
2834,251,,Melissa Webb,Pathology Assistant,514-170-1421,melissa.webb@healthcare.com
2835,132,2,Elizabeth Chapman,Laboratory Supervisor,438-382-3789,elizabeth.chapman@healthcare.com
2836,138,,Vincent Bailey,Certified Phlebotomist,438-133-5653,vincent.bailey@healthcare.com
2837,12,286,Nancy Green,Diagnostic Technician,418-313-4206,nancy.green@medcenter.ca
2838,17,,Brenda Sanders,Quality Control Analyst,514-905-3638,brenda.sanders@medcenter.ca
2839,277,,Alan Mcdonald,Certified Phlebotomist,438-011-1949,alan.mcdonald@hospital.ca
2840,123,,Daniel Nash,Quality Control Analyst,514-427-0553,daniel.nash@medcenter.ca
2841,232,,Julia Robinson,Clinical Research Technician,514-232-1317,julia.robinson@hospital.ca
2842,91,7,Nathan Ortiz,Biomedical Scientist,514-222-5662,nathan.ortiz@healthcare.com
2843,20,,Timothy Gonzalez,Toxicology Technician,450-495-3467,timothy.gonzalez@medcenter.ca
2844,186,241,Jacqueline Russo,Hematology Technician,418-719-4785,jacqueline.russo@hospital.ca
2845,137,,Jennifer Hanson,Tissue Typing Specialist,418-232-4610,jennifer.hanson@labservices.ca
2846,291,54,Patrick Castro,Medical Lab Technician,450-589-9272,patrick.castro@medcenter.ca
2847,8,,Autumn Elliott,Blood Bank Specialist,450-131-1606,autumn.elliott@labservices.ca
2848,153,234,Isabella Fox,Immunology Technician,450-564-4386,isabella.fox@healthcare.com
2849,235,185,Nicole Morris,Hematology Technician,418-166-4258,nicole.morris@labservices.ca
2850,247,,Katherine Campbell,Certified Phlebotomist,438-451-1329,katherine.campbell@hospital.ca
2851,97,,Angela Mitchell,Clinical Laboratory Technologist,418-178-3251,angela.mitchell@healthcare.com
2852,157,,Shane Lara,Medical Laboratory Assistant,450-429-4396,shane.lara@hospital.ca
2853,5,,Patricia Moran,Serology Technician,450-993-4711,patricia.moran@healthcare.com
2854,70,282,Michael Walls,Diagnostic Technician,438-420-8336,michael.walls@labservices.ca
2855,172,,Alexander Saunders,Blood Transfusion Officer,450-713-8537,alexander.saunders@labservices.ca
2856,10,,Christopher Davis,Medical Lab Technician,438-952-4804,christopher.davis@healthcare.com
2857,98,,Sarah Dixon,Clinical Research Technician,418-463-1289,sarah.dixon@healthcare.com
2858,46,,Jessica Pace,Tissue Typing Specialist,514-831-9324,jessica.pace@hospital.ca
2859,,158,Alex White,Clinical Research Technician,450-748-5790,alex.white@hospital.ca
2860,73,,Jennifer Jackson,Clinical Biochemist,438-043-9147,jennifer.jackson@medcenter.ca
2861,14,,Michael Mccoy,Clinical Laboratory Technologist,418-858-2346,michael.mccoy@healthcare.com
2862,26,,Pedro Smith,Hematology Technician,450-301-9656,pedro.smith@labservices.ca
2863,290,,Timothy Johnson,Biomedical Scientist,514-595-4669,timothy.johnson@medcenter.ca
2864,130,,Charles Edwards,Clinical Laboratory Technologist,438-060-1147,charles.edwards@medcenter.ca
2865,141,,Thomas Nguyen,Hematology Technician,438-168-5921,thomas.nguyen@healthcare.com
2866,,,Theresa Hall,Blood Transfusion Officer,438-876-6694,theresa.hall@medcenter.ca
2867,155,211,Jared Hernandez,Medical Lab Technician,450-398-8211,jared.hernandez@medcenter.ca
2868,161,,Alice Savage,Pathology Assistant,450-120-4281,alice.savage@hospital.ca
2869,154,,Kari Bryant,Clinical Laboratory Technologist,418-502-6824,kari.bryant@labservices.ca
2870,171,,Ryan Gillespie MD,Biomedical Scientist,514-293-6575,ryan.gillespie.md@medcenter.ca
2871,166,,Stephen Clark,Clinical Laboratory Technologist,418-113-4395,stephen.clark@labservices.ca
2872,10,165,Jordan Dominguez,Laboratory Supervisor,418-193-5884,jordan.dominguez@hospital.ca
2873,4,190,Timothy Meyer,Immunology Technician,514-250-0796,timothy.meyer@hospital.ca
2874,95,,Dr. Thomas Rogers,Laboratory Supervisor,514-857-7042,dr.thomas.rogers@hospital.ca
2875,191,,David Brooks,Clinical Laboratory Technologist,450-552-1027,david.brooks@hospital.ca
2876,36,,Jason Cowan,Diagnostic Technician,418-068-2194,jason.cowan@hospital.ca
2877,17,,Lisa Brown,Blood Transfusion Officer,418-291-5202,lisa.brown@labservices.ca
2878,298,246,Joseph Brown,Clinical Laboratory Technologist,514-181-9516,joseph.brown@labservices.ca
2879,,,Nicholas Ball,Clinical Trials Coordinator,450-385-3251,nicholas.ball@medcenter.ca
2880,83,160,Gabrielle Baker,Hematology Technician,438-810-7839,gabrielle.baker@hospital.ca
2881,215,,Heather Johnson,Quality Control Analyst,438-914-3722,heather.johnson@healthcare.com
2882,270,,Kimberly Villegas,Clinical Biochemist,514-787-9155,kimberly.villegas@healthcare.com
2883,,,Justin Morrison,Certified Phlebotomist,450-491-8945,justin.morrison@medcenter.ca
2884,262,,Joseph Torres,Laboratory Supervisor,438-564-3857,joseph.torres@healthcare.com
2885,144,,Clinton Haney,Blood Bank Specialist,450-726-3176,clinton.haney@labservices.ca
2886,181,298,Suzanne Sawyer,Clinical Trials Coordinator,514-298-5214,suzanne.sawyer@healthcare.com
2887,2,,Hannah Andrews,Biomedical Scientist,450-476-0759,hannah.andrews@medcenter.ca
2888,146,,Shane Martinez,Diagnostic Technician,418-708-3131,shane.martinez@healthcare.com
2889,283,,Amanda Beck,Clinical Trials Coordinator,514-741-3795,amanda.beck@hospital.ca
2890,64,,Stephen Shepherd,Serology Technician,514-720-5861,stephen.shepherd@medcenter.ca
2891,,,Kelly Diaz,Diagnostic Technician,438-383-5763,kelly.diaz@labservices.ca
2892,280,,Jessica Young,Serology Technician,450-947-8869,jessica.young@labservices.ca
2893,181,,Darryl Henson,Clinical Laboratory Technologist,438-819-6121,darryl.henson@hospital.ca
2894,139,,Erica Garner,Hematology Technician,438-392-5032,erica.garner@labservices.ca
2895,100,15,Jeanette Reid,Toxicology Technician,450-822-8233,jeanette.reid@healthcare.com
2896,55,,Kristi Williams,Medical Lab Technician,514-241-6777,kristi.williams@medcenter.ca
2897,268,181,Rhonda Long,Tissue Typing Specialist,514-798-6779,rhonda.long@healthcare.com
2898,273,,John Cooper,Toxicology Technician,514-862-3148,john.cooper@labservices.ca
2899,,,Denise Roy,Tissue Typing Specialist,418-052-8771,denise.roy@hospital.ca
2900,283,,Bruce Fry,Clinical Research Technician,438-030-0588,bruce.fry@healthcare.com
2901,151,237,Michelle Martinez,Tissue Typing Specialist,450-139-1215,michelle.martinez@labservices.ca
2902,181,162,Joshua Guerrero,Clinical Biochemist,450-025-3263,joshua.guerrero@medcenter.ca
2903,223,,Jo Simmons,Clinical Laboratory Technologist,450-305-4945,jo.simmons@labservices.ca
2904,285,129,Kevin Downs,Serology Technician,514-331-3940,kevin.downs@labservices.ca
2905,,,Deborah Lopez,Clinical Trials Coordinator,514-439-5962,deborah.lopez@medcenter.ca
2906,,,Wendy Huber,Clinical Research Technician,514-132-9748,wendy.huber@healthcare.com
2907,122,298,Dustin James,Medical Lab Technician,438-175-1356,dustin.james@medcenter.ca
2908,64,,Nancy Glass,Tissue Typing Specialist,450-990-3972,nancy.glass@hospital.ca
2909,145,250,Mary Thomas,Clinical Trials Coordinator,514-643-7049,mary.thomas@healthcare.com
2910,200,,Amy Thomas,Blood Bank Specialist,418-527-0264,amy.thomas@medcenter.ca
2911,269,,James Smith,Hematology Technician,418-978-3067,james.smith@healthcare.com
2912,,266,Terri Richards,Clinical Biochemist,450-786-4566,terri.richards@medcenter.ca
2913,98,298,Jeffrey Brown,Quality Control Analyst,438-111-8887,jeffrey.brown@medcenter.ca
2914,4,,Robert Jones,Blood Transfusion Officer,438-593-9002,robert.jones@labservices.ca
2915,175,,Monique Escobar,Blood Bank Specialist,418-560-7340,monique.escobar@healthcare.com
2916,82,,Anna Burns,Certified Phlebotomist,450-618-6818,anna.burns@medcenter.ca
2917,294,76,Frank Conley,Toxicology Technician,514-741-7761,frank.conley@hospital.ca
2918,262,,Brittany Trujillo,Certified Phlebotomist,438-041-5557,brittany.trujillo@medcenter.ca
2919,278,,Christina Anthony,Diagnostic Technician,438-485-7954,christina.anthony@hospital.ca
2920,291,139,Carlos Davis,Medical Lab Technician,418-196-7990,carlos.davis@healthcare.com
2921,11,149,David White,Pathology Assistant,438-206-2073,david.white@hospital.ca
2922,134,,Dean Collins,Medical Lab Technician,450-730-6752,dean.collins@labservices.ca
2923,,227,Matthew Williams,Immunology Technician,514-962-4393,matthew.williams@hospital.ca
2924,300,,Mrs. Christina Bray,Pathology Assistant,418-731-1408,mrs.christina.bray@hospital.ca
2925,144,175,Alan Hill,Blood Transfusion Officer,514-909-2117,alan.hill@healthcare.com
2926,6,,Erika Robertson,Quality Control Analyst,450-578-1649,erika.robertson@medcenter.ca
2927,96,,Jacqueline Smith,Clinical Research Technician,450-805-5790,jacqueline.smith@labservices.ca
2928,159,,Sonya Rodriguez,Serology Technician,418-869-2933,sonya.rodriguez@labservices.ca
2929,53,275,Samantha Phillips,Hematology Technician,418-630-8390,samantha.phillips@medcenter.ca
2930,300,,Thomas Lewis,Diagnostic Technician,418-131-6345,thomas.lewis@hospital.ca
2931,,231,Paul Wright,Hematology Technician,418-773-2594,paul.wright@healthcare.com
2932,234,262,Alexander Lane,Clinical Research Technician,514-196-3413,alexander.lane@labservices.ca
2933,282,,Jacqueline Rojas,Tissue Typing Specialist,438-760-0316,jacqueline.rojas@medcenter.ca
2934,21,282,Jermaine King,Blood Transfusion Officer,418-658-1833,jermaine.king@medcenter.ca
2935,58,,James Leonard,Blood Transfusion Officer,514-941-4986,james.leonard@labservices.ca
2936,260,137,Crystal Tran,Quality Control Analyst,418-607-0171,crystal.tran@healthcare.com
2937,247,,Alicia Green,Medical Lab Technician,438-864-7851,alicia.green@medcenter.ca
2938,41,,Robert Wagner,Hematology Technician,438-768-7239,robert.wagner@hospital.ca
2939,99,86,David Schneider,Blood Bank Specialist,418-954-6541,david.schneider@labservices.ca
2940,63,,Michael Jones,Clinical Laboratory Technologist,514-557-5413,michael.jones@medcenter.ca
2941,,65,Madison Thompson MD,Tissue Typing Specialist,450-421-4699,madison.thompson.md@labservices.ca
2942,112,10,Haley Green,Immunology Technician,514-240-1767,haley.green@hospital.ca
2943,,,Dr. Jennifer Grant,Medical Laboratory Assistant,418-764-3512,dr.jennifer.grant@hospital.ca
2944,135,270,Joshua Davila,Hematology Technician,514-534-3129,joshua.davila@medcenter.ca
2945,95,280,Warren Rice,Biomedical Scientist,418-035-2833,warren.rice@labservices.ca
2946,119,,John Taylor,Biomedical Scientist,450-034-0261,john.taylor@medcenter.ca
2947,,,Chad Colon,Quality Control Analyst,450-120-7455,chad.colon@medcenter.ca
2948,62,124,Tiffany Sanchez,Quality Control Analyst,438-660-8801,tiffany.sanchez@labservices.ca
2949,226,67,Wesley Cortez,Toxicology Technician,418-925-9396,wesley.cortez@healthcare.com
2950,288,,Edward Ramirez,Quality Control Analyst,514-420-8923,edward.ramirez@medcenter.ca
2951,92,,Jamie Robles,Serology Technician,514-712-5794,jamie.robles@medcenter.ca
2952,148,,Brittany Wells,Laboratory Supervisor,450-619-7420,brittany.wells@medcenter.ca
2953,254,,Peter Gutierrez,Certified Phlebotomist,418-507-5872,peter.gutierrez@hospital.ca
2954,294,,Douglas May,Medical Laboratory Assistant,418-673-9263,douglas.may@hospital.ca
2955,60,,Bobby Terry,Tissue Typing Specialist,438-907-7759,bobby.terry@labservices.ca
2956,299,,Gina Shea,Blood Transfusion Officer,450-166-4215,gina.shea@medcenter.ca
2957,84,106,Austin Silva,Immunology Technician,514-601-6402,austin.silva@labservices.ca
2958,,,Alicia Martin,Tissue Typing Specialist,450-750-4769,alicia.martin@labservices.ca
2959,180,,Jose Franco,Certified Phlebotomist,450-848-2395,jose.franco@labservices.ca
2960,53,164,Kevin English,Blood Transfusion Officer,418-004-7814,kevin.english@healthcare.com
2961,77,,Cassidy Hood,Laboratory Supervisor,514-039-1327,cassidy.hood@healthcare.com
2962,47,66,Mindy Ferguson,Medical Laboratory Assistant,438-905-5335,mindy.ferguson@labservices.ca
2963,90,,Christopher Lee,Tissue Typing Specialist,514-773-5191,christopher.lee@labservices.ca
2964,66,218,Sandra Hull,Quality Control Analyst,450-609-6889,sandra.hull@labservices.ca
2965,266,,Brenda Monroe,Clinical Biochemist,514-927-5683,brenda.monroe@healthcare.com
2966,,,Kathleen White,Clinical Research Technician,418-713-5385,kathleen.white@hospital.ca
2967,,80,Randy Webb,Diagnostic Technician,438-587-7545,randy.webb@hospital.ca
2968,129,156,Jessica Taylor,Clinical Trials Coordinator,418-318-9505,jessica.taylor@hospital.ca
2969,,63,Michael Carroll,Blood Bank Specialist,438-835-1184,michael.carroll@labservices.ca
2970,225,,Renee Robinson,Quality Control Analyst,418-928-2003,renee.robinson@labservices.ca
2971,98,,David Mitchell,Pathology Assistant,514-496-8856,david.mitchell@healthcare.com
2972,19,108,David Campbell,Pathology Assistant,418-197-4915,david.campbell@medcenter.ca
2973,12,,Keith Wang,Quality Control Analyst,514-012-2003,keith.wang@hospital.ca
2974,249,,Randy Harris,Immunology Technician,418-171-2016,randy.harris@labservices.ca
2975,210,262,Michael Branch,Blood Bank Specialist,514-013-8002,michael.branch@hospital.ca
2976,105,38,Karen Arnold,Diagnostic Technician,418-456-8799,karen.arnold@hospital.ca
2977,226,,Lucas Johnston,Toxicology Technician,418-824-1076,lucas.johnston@medcenter.ca
2978,18,,Elizabeth Colon,Immunology Technician,438-783-5310,elizabeth.colon@labservices.ca
2979,134,,Laura Alvarado,Toxicology Technician,438-156-2637,laura.alvarado@hospital.ca
2980,280,,Bryan Cruz,Certified Phlebotomist,418-139-2607,bryan.cruz@healthcare.com
2981,170,,Christian Bernard,Pathology Assistant,438-506-2822,christian.bernard@labservices.ca
